Address,Balance
kujira1k7eh9ngcmwz5rq9cz0c9nwwwaagpfzfm4s0fhx,5233540
kujira1z9cdsyl92smafsjgux6h8yl4ejyv3dg0umwf7c,534150
kujira1u7eqxhnw26xnvd6fg6ch8ygrph4xcdag9nh8vl,28628
kujira1hhkww5xtev75fdlnaes52a2aqaa0e6gsa2g2u0,42800
kujira1vmupahssddln4c48hpmvp30zylzdlt3pvqvtky,382048
kujira1c7qy02nwlq8mcf3cdlscpa3gt4e3gmak8q2zkr,595174
kujira1f9dt7tsx8jrlau3splth5m9y2ed6cp5jx8paw9,523458
kujira18j5mqnm2cw994qd07jka0zns4a2ffcwfu3we4v,994369
kujira18hal4c8ke27nc2y0dmldkx3tj4e00tnxre4qna,68
kujira122jnsl66kk8ux82np8hgepj7hd92duhmvraff4,3708
kujira1dg5zu7m2z4slgllmgjvxnmelyyzy32fxuvlw25,49195
kujira1j05hffzyfn3x3jlqtqhx88etj50zvrz4r4gn7w,533821
kujira1efzz864pyccq97mnlkzhn5wmcn90kt4vjvwr35,254683
kujira16hsa3l3wpm7twpu7yxe58mel3yc4qy9hjkl4nh,1048016
kujira1zfdzjyzl6yavjf2lv6llaraxct9z2cylxtnrda,407424
kujira1u9faptj98tuqv8ncu006gfkwrxvdsnu88mh76g,8276
kujira1llcz4qh868kpq3zyk9cgrdg0cz98j39hl3l70x,874090
kujira1mmleldsm05xzjgvx4lpukqnuleg27h808ct43r,1046687
kujira1tjmmnmydy770sle2ec9sv5hf4hwxeu84htz9rn,1985397
kujira1dg474majf9fv4xa7lpw8psh8k6trysrxujzfsk,167473
kujira13hhqdvqxnqvddyw722mcu48ucjyuk7ud7xwmd3,147321889
kujira1gcceh975shk036th8l66fvf49w6hv4g8jty74f,594475
kujira12kpywc6rqnlxdcpu7s8zkx9v949jn3ap5rurtw,109900015
kujira1j7f5lydq0q0f99ttnqa4jlmsr3z7v0ut2jqcf9,136990
kujira1n6dgfnp9dmqlxrwv09gzv06x2ym8lceasz37ap,10951396
kujira1lgl9fj6xdrg64rw7ymm5tvc6tetqf8jtq0rqe7,933250
kujira1fsakjwrawlxkdnnunw6y9nf6z00urjenrzyxcu,56751
kujira1pq4lnledj3tv3d73ymdfkqqjv6tp0ttru4c97v,6635
kujira1tjg5wcujj69r3w3q96kt7t58wmzyj972hm7pt2,1068739
kujira1dmtj9wl66l3yyykp499naq7lah8unfa5rf7h7t,465504
kujira1s43d82z8l7u5nlv8j93h7ems8l6nwxsm2yx2fj,2235070
kujira1uv0fyqq40c6u3rw7m4lkq8gemwy6xs53axwxy8,33
kujira1uw92jqp2vgz3f39z3u9la83cj7a3hpz78tz8za,1050121
kujira1qvxqlzdlp45kcz0mr5r4wya2zdsqeruk9sx49y,5
kujira1dqluqu06cx3adc47huktl9aua4pq7mvjvk8jfd,367878
kujira1544mptxlaykdu4zzwgdv47425f6acha4jem30u,126669
kujira1dq5aduu8pzvnvp9zlqm6u49lds8fdn5m2ep0mg,1659532
kujira1rez3qrs0jy8xrphc4arcnfw7kcm7r6cnq9zase,397749
kujira18fcq6pgehzkzmlx6t0hzs4dg05a06sqm7a42h3,237537
kujira14j385jhgp5m944mjfxe07xytrp99q5wuv2wput,363908
kujira14hls3t35425w95uekrpn4kks8sl8jqgu9sc6z3,235508
kujira1ctpqyrkup7vlqa8xfyx097dgfjt9783u9znjla,104670
kujira1cn47kqg7ekj68se6yp2gy59gtgx3agr8zt39sa,15127669
kujira1mute5ey3jyv3m4e0yggpscul48pk50r8crjatt,105348
kujira1qszltlwumsrxsntzl2gfdakzmncw5edkujhz2v,1254875
kujira1m7tdnxj78twh9a8p08fp45m29f84g9nnpguang,51134
kujira16glwnkj9gq8l9ugtaldfzyke73yrndlr8xpw8y,193599
kujira1nmt76re2evjzy6gw29vrzm9r2vtkepdmlqdd56,545388
kujira1adcevpc9x669xqa28m36jxltqscnlsp5hxwyvf,225143
kujira1yktjfe0m42k92lvv83trukhc8n0sz9cwz6d2ce,54
kujira182lxqlepzj9vmeueysxtadq5h8fx5c5ak4duer,544288
kujira12z82q8dvpnew3s7p8kucpgp5j76w8nq7dy0lvz,1008497
kujira1nsf4j2yw2azx32ye4aezgdfmzwmuncdejsl4le,676504
kujira1kkuy7ysjq9wwgd55ftk2zy2svl0xwa6ezrd4kz,20934181
kujira17swe8uageu29v8gmaggcattzvp8vl48qzkhl5l,443149
kujira1yyl3gss5l7yjc3fraescfnjrekc6pkqy8juaxg,19450
kujira1tkjqhnulc87mt7qglryu4vxr53mmu8yl0w2e84,331028
kujira1uc0h5f8xecpzfexv0t9e5qkh0xas6z8a9h6wsa,440733
kujira1fqkyvd5lnadfffs4ky7jcnqkcsl2pyaydpa6c3,233
kujira1k3qtngc553u2sw9qpgzlwy53z7jsgynvxxxau4,174362
kujira1cu0265zkletzk0l28qdn06p7q0znvn69cpmjgf,10533
kujira16apdqwlwsg7vudlkhaeav6v3n8paz66x2ly675,228151
kujira1sq7xpl642hxfkfckw59m63aresdvnr3wre2c8s,65186
kujira1yhk4x0vgm8aph7drwukm57skdz5urq4zuqg4r5,238238
kujira1ez3w9se9a579dw6ejh45pj2v0r0vkcx5ewlwdr,10502474
kujira1a9n7g5raf7sv8l6560mwnfuvlkqt3jh9x3hees,122747
kujira1zzny5fqlt69upmea5nn7frm337teg82fu6darh,533821
kujira14n564hshtnkqnxgf07a7cyru2paf6nt3dfw5mc,19635182
kujira1cjrycgc2jlq7ly6pskrydytrpqrn54f5g0qpht,337240
kujira1j7kvhcds5wknsjcu9gezsns48rqal724s6q3ga,2640
kujira12egnz6sckmrfjjn367r62csed2s2hkrf6k8fqs,882973
kujira1vrs49umw8a8qk8cgv6m43y2pnmg3amku3gz7jf,1046706
kujira13nwdx94vdlgp2rx3jy9xj8302nqecz3yhnkxrt,340179
kujira1jv4t4mcgdvlkznqjm03nupw2av3ld52qxkga93,103367
kujira1450wrj6sgcc6c7cy9pyjgte64a5fnxkj5v83c9,14584103
kujira1cwjklm98zky0vupqrvka2xxc8fmgf09r8s3cvh,638491
kujira1gjh8cctnpyk8w0u2829ks4gwhdcugv4hv7fcnf,261252397649
kujira19zy30gs7547hjfhzzzuenp00g2xde9nmywun99,483280
kujira18k7xlhdm4tfmpscguhgdp8nkc4r2vu6vekvfjc,459660
kujira12lyy0nkf9my7kfj8apnvhgknrlvd9ftth4hl59,1335465
kujira1d84hgfjanyggqqy42qa4l6ce647s5839td4s55,1588131
kujira1ss3vr6zuyq45ejcqu3uaj27vmqp8utkueq3gmu,40887623
kujira1y67nkrg27dmql204m82j56u9599yvnkwh9sug4,271604
kujira1j8jt377xj4k0u2q6j8djthnudkq9zuu6n600nc,39230
kujira1jr7jvv8fa928tf7lytglxtqlm5ztqe9e4kradz,18314843
kujira1cf5j2umgglkr47j6sc8ln59shznmen4yqxtr00,202920
kujira1dq6qv3meffpftspm5uvfw9luzxuhccayfhj58v,7250
kujira1zhhvl9gqwgt9mxqt3c7dl2vq9wxkm4ee9z667j,468079
kujira1y9yqmxmh2z5p79cxtavkq3g7g7hupwphxxda8q,945308
kujira1ykq2054rlk72nfh00ml75hmkqc557jjhg2c3ks,22498577039
kujira1te0tn2025cj6fdl2tcze8gw062nkasux7tjsan,159101
kujira1q6ym0erws0a8204a2stw49lruhd26lzr8h7q6m,113864
kujira14snlzknvckdq3tclq29xcfhxxv0wqrxa27vqfj,440716
kujira19hzkv7d77knw76s9f7l2jsd99yw3v7jz0efe5k,38432
kujira19ar8086t755n87cum80ch08ps5xg236ua2eezv,171036
kujira1wykkpt8ea6wshc7yr942ad0spr7gcp3mssewfc,168539
kujira1sk3gqn8w88zqkf69s6nemj5pvms30a79yagll9,110179
kujira152y6uys9z06xtjl7h7lk8rum9y0lhn7jhw8p6u,251616
kujira1535mn85wq583njaa8n4uq4u0mxvns9fcjhahqj,1733873
kujira16rfg64d8klfnlm485w2lu0xqqcxrd76ehpyvff,27777
kujira1qmlya5pmva9tldgqw2493vc49mjy4a6a4lkd24,303549
kujira1al59f03ru88jmmnh5ww3azzapjqlejt2urcdse,65534017
kujira1ucafuwa9dufsvjj6n52rrj79guut54yq5lcj8m,745917
kujira1fflee62x6espv9xu9qpx88338zr0y7nqalphvq,986620
kujira16046uvcegnxaxvz6crjxpf7jka5l3a06rfqjwy,91161
kujira1zydjrdrfc7twktap0tj07e4zaawwgnwc64e6qs,21745398
kujira18kyfjlvvjc9t2026t6teg9a9vz3necmlttq69c,3003050
kujira1u8xveqfeqxjahnzqhdh3slvwceqe8eljrk6fq8,40821
kujira177pq840qedx6nlgzhqu7qgq7cdy9q7dw4c27qv,10251761
kujira1ql3h9920tn56mdz7sgkh7ltcagespefeq33u6j,26790
kujira1d9n0zv79jlujl2dpeszu94wsw6rnzg8fz3gt4q,3717263
kujira1kqsxarlczfg3yyvhrkzxc06fvndgzcvkk6pe2t,493
kujira1lr8vuwrw6k88mskkag08ppvx2cw9d8kf77q36s,85670
kujira1v9zkktmmmmkznh8je5qf5kpuh9mztqjfv5rt80,1540574
kujira1dcslkst38ken3jenpxd5lvlh4y7efq3np6m7pz,470247
kujira1w9guhc6lcz4m2nt67l92yaxkj4jv8ztlf0dmku,280692
kujira1jrqcl9hyk3rkv9hca6kydgy6kmmf46jdsp9el4,881439
kujira162v8jfxes2p2zapx38acrtfkm0kh8q5c7f7e2n,2613836
kujira1y2e6ksc2pvtdd70s0acwtyxxh7dvn8u9n2uktl,248069
kujira17j5vqp8ncead4lrf7pvgjt9paxze69lm9amqly,346459
kujira1qtwx4y7x92nj562kt7mqa5hjn4r945lqva2vkn,11154
kujira1hqjmewmdqyffv6l3uzcp596gqhh6ktxnllt2ps,261625
kujira1cyj35n2tusp5dhw5w06llykq44lzm955d5e8ge,188435
kujira1cgl8kktte27xu7kg730qlf7tfnzu4shvgmhlql,1692604
kujira1sc5rnt32j47qctdgyejrmxfkgtjdy2hyshrhr0,1045472
kujira185r3lxmhm030xy0glsmx7yv0xn5dg0yjg5nsva,180346
kujira1s029pfkc9kx6jvesw6dgl85ramqh49jvzdvaa7,13977
kujira1c7ly82vjwkks6cqd2edtykjepft52lx06pjdmv,1336907
kujira1mjzplua82mr8e26mfdqdmrnuaae60mrt9yk27v,127823
kujira1qqyvruvqdtmhlsevfxrqmu4d9k9esy8kav04cx,418683
kujira10kjuq40jmvn9rtcvnymmjs2rs3lc5c8uw5m6sh,168547
kujira1sl3vqr2yuck9w9ckzykq39wfue7p4e35n3k2yf,280063
kujira13n44n9daczdcv6m3ndeu9zy2fk8qz7fnameae8,143141
kujira15f6p4urrdpw7zn5y053u30z488rkcahuqrcfep,157529367792
kujira178g0z6sk7dngackv2wvtqhrmlykmqduh97px38,4804252
kujira1fnnaz3sx5mpl2fmcwg78r3ltp78gxy64cpnytk,7849
kujira1yxeffetujkxt9keyzmyycnukwpfwwflqr2tjfe,373588
kujira1ww62y8pf7alm888h5gp9kaadlue6ge265dn3ya,265875
kujira10vqrdpv7lzfuwu55zld6fnks326950uccc0kkv,1977185
kujira159z72zgd9qhk6ls2tgaz4fhcgpwsp5hg8wmjju,646915
kujira1lhezd5s84ctg9fqswgnmv4q6zfc9wvk5vrdusc,169026
kujira1r7jm9zq6j26q2dtclv6za9ke9qp7e5vsvu4rq2,458116
kujira1sxjff8lc6wpqukspsma7xcpxaf4emeg3fkav2u,5276552
kujira1ect7l9443exqrh94nddp53dcqwr4yucd4e2v4x,481486
kujira1e7gsydnjlx34v0ncdyc5p670v2qrcu8l5nmscn,465417
kujira1dkqt2e75z2rffv3umzx7xpzzaqzfs2uzskpqg7,5955773
kujira1kg35dlnspql3095dse89gx4fpv4dlps6jv3nzx,492170
kujira14l883sh4nsyx30m6ek6xwz6hfts5qy8ygxed8f,229748
kujira17275z4rkvc25q9kwdn6t0hmdcqmgjzqxwuxsr5,269052
kujira1jmggnk262x4xtvphs3w78zp30py63gsv67r53r,57823
kujira1wjkquu3dnrsjccqrmcqr9zc42nud9ulz64g23e,86071
kujira107x9aregfvjqkhqrlp97arzn3s74rc9qt2gga5,277377
kujira1kcfp5da6t8t56c76dtzxqrwajhsfzfrcv7wtmp,272142
kujira1h7vj5mnfu75sxxx68evwc8qt5pn3ex2xpavagf,964846
kujira1excfmlghcek7r5y45w07gpjfx3puyggs046fhc,72610071
kujira1aqz5cvkyvcmuhhw4khv0yexepe3uqfxp84v2l0,938504
kujira1px9qw2vdwnqj9u7s0r6e7ytfasmn0a250f3jm8,140423
kujira1kt998p57f5fadh53ypk446j56ecpfvpnmvgx43,1046823
kujira1me9w2pu4sf5uad8nfajmck5jmdty8h4c0pycjm,148810
kujira179mw8ww90fkaaa87hdcd88petmpualkux52r40,253854
kujira109n82lrdmr9de7pnq5gpcd878ueqcycck3yp3v,77
kujira10auc6fl2rf83ud56q0nqv0qdplcldslhul3vy4,238654
kujira1nldztgwnum2sjfk63hcq5jy775vespc3dp6qm6,59
kujira1xlwawdympnkkpna9edv34aex7cnx8q5s7s6xe5,1068701
kujira1nnced0x2d9rae63jwqnee8z5amfydrvc3lawjd,523380
kujira15syzaqdxmjhwv5h7t2z4uvgz3duzynaazxpplh,178161
kujira1682r2pm4dec8ef34ne6d2j7jv4fluuht909sku,27854
kujira1ztml0pu4prggmt0dvwswuh60nrfatn7mf7qu0p,1058275
kujira12mwvfsvqgzxxf5r92d3ry4mvauqxfvrcj99wy3,52849
kujira1uyp9cc2g923vsdv2c2v7eh5rxd8utlktwh2k3g,346994
kujira1g0h374kze5xqrgf685zj58svmtsc6zxxx5nay2,48489105320
kujira1z7ywwfae6sn0647d6hv2fny74wwadhlf9xdnj4,515531
kujira1yfx7yvg8gggqw0nlsq985fye68uux2wqpm3l09,16800000
kujira1j4tqvjyq9d3cd2wjhqc63l86crjft8g57u0fhg,401992
kujira1nak9v628k3xad4culvsuud44746knm84h79g6r,16987
kujira164z4vexz2cj35057ecpfeet4tk69ak2n5wg6tx,2551649
kujira1zau8qapuptcl7gu824jnr475j95scxn62fhggd,447102
kujira12c26cusr6dcchtjvnmgc0tvft8m4nx29ntyz73,841669
kujira1mfe0y8nsj4etzjsp7w99f77jrq9wh78ve43hlu,229333
kujira1xjz2fq2nuxtpvw7svdpn9wh3evjudehgaeu270,1057166
kujira1w2yl8nrphhs5v2enjzkykj9xva5ucy0vwvfat0,103996
kujira1taqw7epklxcrf28edepm4edae3y4dkt8aunt6s,470135
kujira1ughrlsnpgdhx8x7ty6mlgu74f8xxr4msjj7sy2,33564260
kujira1t0p7d525sqkjg69akegm6037npfjqxw9wc8748,209341
kujira1eden2hl9z8ud6y5k7w3twdwzw4nffzmv247vhu,3
kujira1uwxw2pr07x8f60yp3nlz83v0a9zdq2cacfq6yj,648948
kujira1lt647x80vdk5rhj00dkgfsmkpay085lqeqekdy,8034546
kujira187yjkrh3qnxd78jcw525fy3uea0tkth2xcmtzk,512887
kujira10kuynw0yvq8pjtm63kn4kd4kmpm39pwvmpclm8,11030170
kujira1jeqqd2pr563hz7cmpv40x4caqge7lkdnse2gdl,533821
kujira1ej308ysxc6yu6kcpkys20jzlqen5tawaeaurrs,373675
kujira16kv8ra66749gn6ks5vz4jaku50cxdg9cu53v74,641906
kujira1gcmtuw6yu8ysg5v8pwu29j9gvrycrp0v6nau7x,261528
kujira1fz6lqqjy2hgw3vgxtmkg4ha9emymnstjwezvss,116923
kujira1ta3ezn2rugq294n2tqf8uewms83vyaju5x55a0,266959
kujira1v7p6zgjd27ff44kap7zn74ted0c2dp6fajw29n,121242
kujira13q6d5jt34ggewl5jchjlqjkm9gdlcgqlsdtld6,3072
kujira1h8htcwgkxnpmex0s3mt3u6efak8cnaxxu3w7av,4923911
kujira1egm3hygqgjywnjarhxugeqpjsp2lgmwn0eum6w,1051775
kujira1ulhh50hj7e6a4kzu9ldqwfggwj4my79vtvtzc0,20491726
kujira1q9p93dpadkupjqz9tnfzpu0msvylmxe5v0tp3e,13531639
kujira1dypw9svzcw6atkxd8lqnjyxqsyd3xhxr584rc9,7277042
kujira1suuzvz0tf7f7h74tk2u9umt60w65xna2tmfkns,508230
kujira1km7phj06wvr6evygvwn4n9zcc5kwy4wqql5jcd,445692
kujira1av33ehuhu73gh46j55v5vucdpm64yc4rvlkaat,6293262
kujira1aw5jtqmdclj5pgxydv2s8p84n9hpz57v7v38wt,8222
kujira1z4ht6dkqwfg7zf5jh7uat9staj4ve4wk02aql0,143883
kujira1hn6xprfw6d2k7vlrdzy8lzpszs6986gk57aucj,86908
kujira1dwmn29l4ww5lz0raegzgqjn0trp2xrdmtnpede,8
kujira1a0cr83c458xtma20u7jmveqmp7dqlf7cyfa8lv,11520063
kujira18g36pf44ex7eu2zvcsmy2vgnyldquhmjc0tanj,3822523
kujira1g8c4eja5s8hd7777cn64ffd6dy527ztlmmuv0e,465146
kujira1gv3f25wfwygvf0kyxyvgvxl5fgc6y4xdgagf7m,612634
kujira10hc0ylp6t0fmwpyga2zc6zj5qcf3ed0n94a5h9,15629025
kujira1ntem7ad6t6dly037xa8k7g9remyqfd2xxlhy09,6515765
kujira14ek8x7prpmrqhvvysumqzhapl32ku7erxgtf7g,2454433
kujira1lhhwazpr5ca6dm5zwzy0fsx3dhekpgvr47e0f4,5802
kujira194580g2pzz5ygaqskjj0mxx0mlnqn4w859k7ym,2079629
kujira12kltndcr6q5rye49e6fenpsc0vg6dj2yantvpw,197591
kujira1y6vauvc9kls0kjc2a2gs2q6h89fzryrpkq4aad,1000000109
kujira1xn929qqs2flsmmaq9ef3yphrhl2j8k9k3q9nj6,1079762
kujira1d5lydp048mqefqtfqshsjqex035yq9j9lqycwp,87
kujira1dlptes3nlgjw637w6w4dv5aymfd9wj9v55hnn2,600146
kujira1wucxl0t3dnnc38epk5qs5tc9pphgfjywlcuyx4,17042619
kujira1ywrk2thvg2t2mhzztenvt0c6whw5rd7d7pyf2p,58
kujira1v4a9ur0a7dqzczlw3uvxj3jlzyuu3rcfjldrfx,3660
kujira13k2acntmhfrma0x74echw0rfpu4w7rfu8vg688,712148
kujira17k3qc0vvwz0glgyyycnud90q2fc0qk6wru3ktz,189207
kujira1vcp9yrcv3952nh7yk7rx37ftdghqnzup25s59y,32517
kujira15l6a9m6az20hqqznu4cmh0r2m0z8rrx4g7nfh5,202468
kujira1s7ruwksg8rq69dd3ruz3lgwxuafwl4qhycg5py,74433035
kujira1z7tle2jw32merl3hpfu36nlt32dfl456uv4ulh,6437330
kujira1wsg5tsqgj74jeskcmjpapl6upth7t0nc27wtv2,220526
kujira13yuww247kz0kzxwqzv45nwqgncwkmex2mzq96x,2734202
kujira147plxxl0qrxq8rx5jnkjrexym3vfwaqsxrcxqc,86419
kujira1qftvh7s5cwx88fgmqcgy0xl2geykdxdlgx9pa4,349124
kujira12g79c2lh5yhapq2k0qkp69fkkfl3cw3xm6hcns,430697
kujira1w90tjp37q526jk297tfamnjpnvk58smcnnsxck,1274448
kujira1ykwpdvcur3klkjkc2vfxkdpqv4tsugk2mw6yuy,260583
kujira18cd6uy9dp3e3sy7tjyjzp9clwrwefr9yrx3frh,8441
kujira1k35lmm2h5e8aljv30t6hxhs26svvzlvnqcfg04,445692
kujira196h0j26h5gpaz9n9hy7d30x9z7zfy957u07p2d,703388
kujira1pkx22sygplg0wjk3659nffn49rq345hwur3jun,214049
kujira1s022cc4mh778xglqetxludzwg6a5w3eytq7xqc,34576
kujira1q8pfcutvqazpelftvh5tqxty92yuqmqeteajax,221755
kujira1fv2n6lulfjanq43nn5wsm6em2qd2t9ehjk8afc,668319
kujira1txvkrpvrwe7g5xsv8c2r8vccjyk2vtsvkfxwvc,1312295
kujira13thmpdjj3900fsj98en79ume3qkmgpxl6k9v3j,80325
kujira1k7y6d7q8t69q2kjhsv4wxzd66v4eflu5mv43aw,4252
kujira178s0us07pkmk5f8hdarqlhjtqzw5sa68h7k935,229883
kujira1fzlmykn2zhx8kfkja4fu7q6xhv4922hga7zxy3,1
kujira15ts2mlgdc9qs4che2ntvwq8t35kfkgxw4c8h0t,774070
kujira16272nqynpu5n2wp6krteert8sman8lduyxd20g,607089
kujira1atvly3zu3flw4v5grwsq8636lrlpzjhdtdgs4a,59680
kujira13xgy6wtxfxvgdqdp9z8nn6psj53h5tuzhswqpf,249758
kujira1jyk6h4kgqkr8m8pyd6mdr2jxvxtfvnjvpappsr,5332365
kujira10ex57ute8e9czz87k6jrr6446lulw002xlugdm,525556
kujira1d7t3vjflxxgx67vqyrnyhjcjpghqhf07uez0av,23916
kujira15z9y23llvma4et9v3dtnp6jsj5x7glcma8h6ns,2121
kujira15uwkd77r9fxrfzh8pj7e6wmxuvp0v00lg8jw0g,229873
kujira1t8cdk3gx6nrq0tn7r5e55ry9mdmgcm4vfc7sfx,72805983
kujira1jy8n2sjgasgzcjz53749rjumlzdywkfv8p6vk2,677484
kujira1md3rmj8n03wj20v2c6y35c5vdzmcv2n4l5szpe,1450371
kujira1fpd96qfcvthfl5phmpxn4nzkgutdnpswst2zu8,276989
kujira15lgdgz26hd7p3kcd2h5zexwfnw3vx8ymnevram,1159727
kujira1k6epw2h4jkpynt3j8quzr8ehus5v8neshznfck,10797637
kujira1u2tl87ysjyv8jjw2k0z973tjfrasrfrp8ht84r,104668
kujira1fd0z8ycd64htykfxnvvy94p3tnsn4neqcnpa85,539881
kujira1z6ke2n75tec3egq607y95k98zv8kn4hx4pu9hy,8159967
kujira1ptu9gz43pw4p0t2twehrfn2t3j5gzl6maex0mz,339595
kujira178qftghhlhgqphg8r3jssjnf4rggupxqetagvj,35
kujira1ssemukulgy54vnpx0c74a7dhz63ml5hcwv3wph,13899078
kujira1cyrznsawqjgerg2fsvpetkqq0fezh8z0kwx3pc,27214445
kujira163vpdszkv2s7y466hux6uu7y9uuskehay8l57d,475594
kujira1203temyrsh29uucra5kxq7dssw86jljmq4hrsq,427937
kujira19aedzv8ytjtp5klk22355wfa4jzpv05kc4h5y3,355880
kujira1frf2zc9py0vkv9zuhdarxc6kdr670l3dx6jhjx,651111
kujira17wnfpp6gy0eqxf4zy52lttj4ag3fspz6hhz39p,13734
kujira1p3g366xz24xzhgpkgcmm4nq29akdaykjwxetsk,879233
kujira1sj5v03cupxfnu044ugt74sfux8cpw974l2fq48,1059268
kujira1e9wha76tnk4szl9h7wuh7evxpcjl6rqr2xvufj,198874
kujira1w7ceuw6sf5qlga5qav2fqnpek7qgcm9uae35l0,230154
kujira1d03f5emxv5p7wrf57ys3j5pnwvlfpmt7gt6pax,173911
kujira10kglmyau0df6tsktawhk8yqzp44hzvwh2l3cz9,126805
kujira10lnxkvncgdxqv8z8aee9pvyf9h8ddcml8ahdfn,505000001
kujira1jqheefgr8ufnwzq3905w2sff7hknyq55lcfj95,6436044
kujira1nj98fzeya27ty638c9q60jq06ctpxumh6y4s4n,418682
kujira1gug9n564rkqx4rfcgytuq2jvalhzln5ry8m2nt,28248
kujira1scet5j2pu9sh0lfksjekt5s8crz83ksxg82958,539578
kujira1nxrk3hdaycfw8ssg8cmc7dd4rmj79e6exnml0h,599320
kujira1nsmmx03vf0lz8vjhh7w94jgssl3895nsu5zyur,320218
kujira1hw0ufdhmgdfdxr32evzk2z40lzll2me9d6ymjl,6798
kujira16yzvljpwwthnf5c7q7mcvty6kcu8p5umfk4ejk,354235
kujira1u8eck6pqq05phnv49urx0xe28xu69x6lchdzj5,16081
kujira17tl470mnmutwh9qr2ndw7lsf73f23n7q3ejurs,315058
kujira1g4jgrmacv4zrqc8yhtwnxfdgyknqt8fmnhtxse,1079757
kujira1yz9fk56w9eyz7h29fgtk7xy3a0necsthcxeamv,110692
kujira18l35g4n557vuwl5th0r0upylhssex85w5tylr8,831494
kujira1f2a8fjupzdq0kq06slv5qd4zknwkffnj2474sr,1039812
kujira12zs389h4kdtmvjx9art72h46gw4rv8ecm640sp,4607
kujira1kyh0h7ygyc4k7upxn55z35xd2ypf5zxvf2jqhk,33
kujira1hy2dkc9ew7j6ljaep9el2vvhkcn60ztu3c739a,1692180
kujira1lvx7pxf84majd2urvtd6uzdyv5sankudrunm0l,2207012
kujira1rxptq5x02h6pzrc4d8u5p6gnpam3ws4effsz53,575689
kujira1pa56a9fg5jhxrduru275vn2y7fpkxmx6urk6qf,25
kujira1tw3x5duelcjg58lx0u025wwh7jk0a66fkau2cl,220122
kujira1tcsjxv7mvfd4f2a5vtrcysk6xpuxsds9lzqspe,9961
kujira1jqc96kr46lvragt8gq6jy8fyq7md9jtyd6ex58,313999
kujira17qrfgsyepv3mk2f29jkvf0y7q0fnyx7dg2j6je,10534416
kujira1ph9k4xxkp9zwu7c5kmun3qwea4pz0vfhc5xlsv,2286530
kujira1equ74t200yw0xfgae5av7l9z795npc3vl5ndyp,488654
kujira1km69ahuearpnxpuf2vzclz330k2eqjq0cmzkwl,3624030
kujira1705m59l09ghgceudk79vhr00926qpyv4hmjev5,859947
kujira1qw6skrcup4yg3qsjnnmlneasc2jfnrwdjaff67,92640
kujira1r46pecpw89p2gvuzfqzh0sflrszwzhjec9qxtx,89923
kujira1x3zmv95n8knqup3j67azehwvwh2jey76jurmt0,469341
kujira1248r7u2sygjlf5v26ng5g4qavaqwhfglxyfwcw,1316184
kujira1vxwluxfzjrw0ah4279pxmp3zlfpjt640f4zywt,119185669
kujira1500we5wre4lew67hwm266vtavhxvq4r59dwlyl,308847
kujira14hkrdz92usdhxk087may7fktlpevzrfe6gacqp,1263497
kujira1pn3td3rejhawl4au6lfwdyxq7ac6m0dkxuhe55,1340713
kujira1pzy9wflf8y73n27vn8zw9m8jzgfqhecwyanjmj,451467
kujira19krnlftlyl3vpm2zfh8erwk0tt3laykwlqxy6w,446289
kujira15rthw6hleevpuqrxk7hlj9ed4yvdv0cppnpsja,355881
kujira1rc4jkd7u0ggzsty9zxc9alyuc3zhtw707w03cu,64648
kujira102lx6l5kc8g7q93d0t9v5assq8uzq7uljxhnjl,23232
kujira1yvzpmy7guxf5k4gnpsdml28kqfwypaae4u5kyw,82363
kujira15lxm4wlvj60a7nfx44ul5sqd05z6x0gqhgq6yx,241793
kujira148uj94lp59wg5pww4kd4wjekfpsyg4wq7tatar,1660078
kujira16qxsh0jnll8vzd80vd75txaaufnh6tq3h4u39j,432767
kujira1rlsdrt7m2aat7cvjvks00n5srq5khllqw4nhth,4844653
kujira1z0m83xscmqrj9wr2quqmv6hzz6k0yhcthk24rh,280138
kujira1zev3pmykl88tehprfek9th9qxqe357zljmpjnu,266391
kujira19egf8604sndtzfkd8xncrudprqcqy48uvqfd9h,2127724
kujira1cr3j9tlvxwmatr7wu23m7csc4dyv75gka8jda3,262723
kujira1p64r7emjdsuammvzp4gpf82qustywhy5ak6gu7,1332
kujira1pzfmutu359puk2sy096c9v76k3sr29vped932j,19491450288
kujira10us6k0d9c8dc3lnssa0gwlsk6sumya6asfd7e4,66570
kujira1qgzfl2gfhe0te8ffzdgzuuw4j5a227kg4x6sm7,2158857
kujira1duu2yv3pjx34tvgltpkwzzykdsd389ulhr8vey,2762184
kujira1wfttsk0v6c3kt9spm3cmk4sfjvjcls8sg7c9mk,1051939
kujira1y7tdejjz7jf2yd6jdgueaeh7vc4g36pjfn3ulv,1450284
kujira150t7rn0rfzt3j3k72gn60t3qgxhjqwhqhvjdtt,1198481
kujira1an8yhtzdjkuenc3ut3cfphyy9wxad2vqyyps2t,456411
kujira1zqlq0slcear0rggnvcgsxpv99mtlyck8zwkka2,8338251828
kujira1pgsrgad0wu3gghvrr5pkw0anm2r0wp7jeazt6d,827045
kujira13nmanac0axl3l7hd8093mqmw27qu9qwd3wmxxf,1260272
kujira16rm6wg9j4933esfq7pfnvetup2zygrdxyhsme9,607089
kujira17raedxfkuyspqmfprkncyxcjhrrskzqtz0y5ek,1871264
kujira1qqj9agluamyl34k2rn5c0tpgc6c57umlnvwzjw,363695
